,Video_id,Title,Published_date,Views,Likes,Comments,Month
240,oa16dnAaGCw,Which Apple MacBook to Buy? (No Mistakes) 💻,2022-09-25,102693,3199,424,Sep
241,KOZK0jizxY4,Dont Buy these Laptops 🚫,2022-09-24,307316,11984,1116,Sep
242,PUe6HFsGmk4,PC Build Or Low Budget Laptop (Final Verdict),2022-09-23,53590,2886,358,Sep
243,hXU6vKuS5lE,Tricks to Search for good Laptop Models Yourself (Tutorial),2022-09-23,180037,7039,618,Sep
244,dKX468n3_JM,Killer Laptop Deals - Laptop Models to Buy on Big Billion Days 2022,2022-09-22,111723,4889,639,Sep
245,IC9xnD1bcX8,Shortcuts 99.9% coders don't know about!,2022-09-21,208652,18913,117,Sep
246,aEc6AUFkCo8,Exercise 4: Clock using JavaScript | JavaScript Tutorial in Hindi #51,2022-09-21,51648,1573,331,Sep
247,85irVzLcjJA,This Tailwind CSS Website is Amazing 🔥,2022-09-20,106601,10738,63,Sep
248,6-6DLlIx4mE,Exercise 3: Solution & Shoutouts | JavaScript Tutorial in Hindi #50,2022-09-20,41642,1267,192,Sep
249,v3PhrTBWyzs,₹20000000 from Google! 🤯,2022-09-19,493427,39306,967,Sep
250,-6rvoQi2YtI,JavaScript Chapter 8 - Practice Set | JavaScript Tutorial in Hindi #49,2022-09-19,45053,1609,230,Sep
251,9UO_nQj9ChU,This needs to be said!,2022-09-18,86469,8998,69,Sep
252,rFq0HVOdDo4,Handling Browser Events | JavaScript Tutorial in Hindi #48,2022-09-17,62869,2390,275,Sep
253,Y3f_ih-2jGk,Introduction to Browser Events | JavaScript Tutorial in Hindi #47,2022-09-16,54597,2032,244,Sep
254,Ruq4sEw9h_8,setInterval and setTimeout in JavaScript | JavaScript Tutorial in Hindi #46,2022-09-15,57782,2141,178,Sep
255,_YQyVnPI_Og,Changing HTML Classes using JavaScript: className and classList | JavaScript Tutorial in Hindi #45,2022-09-15,49073,1965,105,Sep
256,zFU2kQJZO5k,"insertAdjacentHTML, insertAdjacentElement and insertAdjacentText  | JavaScript Tutorial in Hindi #44",2022-09-15,44520,1848,137,Sep
257,w_rmtrkpkL4,Instagram Account Hacked?,2022-09-14,396867,24679,399,Sep
258,wyAZuYatCOI,HTML Insertion Methods | JavaScript Tutorial in Hindi #43,2022-09-14,57937,2222,210,Sep
259,WjRj_ubf7Ug,Build your First Website the Easiest Way using WordPress!,2022-09-14,164110,4990,334,Sep
260,viUbOtj2o_4,HTML Attributes and their methods | JavaScript Tutorial in Hindi #42,2022-09-14,60381,2333,155,Sep
261,5jq_lyq2hjg,Gazab ki Google Trick 🔥🔥,2022-09-12,199381,18398,184,Sep
262,M8AUk6gDe2c,"innerHTML, outerHTML and other properties | JavaScript Tutorial in Hindi #41",2022-09-12,81732,2557,209,Sep
263,pbufWqF2enI,620 GBPS ka attack 🤯,2022-09-11,149161,16038,175,Sep
264,ryYQ3Cw23U8,Stock market fraud 😲,2022-09-10,213902,21234,154,Sep
265,-AseOcQPHmo,Exercise 3 - Tell me a Joke | JavaScript Tutorial in Hindi #40,2022-09-10,61129,1832,229,Sep
266,FZ-RyUQCjUY,JavaScript Exercise 2: Solution & Shoutouts | JavaScript Tutorial in Hindi #39,2022-09-09,59706,1804,175,Sep
267,i5bX5qNOSoo,JavaScript Chapter 7 - Practice Set | JavaScript Tutorial in Hindi #38,2022-09-08,58059,2281,330,Sep
268,CMeeHa7XW3s,"matches, closest and contains | JavaScript Tutorial in Hindi #37",2022-09-06,70820,2635,325,Sep
269,oY036JqESt0,Searching the DOM | JavaScript Tutorial in Hindi #36,2022-09-05,86793,3044,300,Sep
270,4e5L4i-mmxg,Table Navigation | JavaScript Tutorial in Hindi #35,2022-09-04,75986,2797,253,Sep
271,78VMefnkMcM,Element only Navigation | JavaScript Tutorial in Hindi #34,2022-09-04,72837,2572,161,Sep
272,IMLRMFgrcig,Parents & Siblings of an Element | JavaScript Tutorial in Hindi #33,2022-09-03,79903,2826,164,Sep
273,BadZyp7tztw,Accessing Children of an Element | JavaScript Tutorial in Hindi #32,2022-09-03,87188,2954,253,Sep
274,t17Ezle8HPM,Signup & use Wordpress on Dreamhost 💻,2022-09-02,39004,2195,36,Sep
275,Rhj6KWFw7AA,Walking the DOM | JavaScript Tutorial in Hindi #31,2022-09-02,108768,3425,203,Sep
276,ceAlq9FEZVs,Possible reasons you are not getting the job you wanted!,2022-09-01,63012,3651,324,Sep
277,ew_EfzU2itk,Khatarnaak Game 🤯😲,2022-08-31,588804,42066,225,Aug
278,Khse8lbYiWU,Personal Portfolio Website + Blog Using WordPress (No Coding),2022-08-30,66231,2521,281,Aug
279,EsDLdN7V6mw,"Exercise 2 - Snake, Water and Gun| JavaScript Tutorial in Hindi #30",2022-08-29,82692,2510,270,Aug
280,HzWhsTl10mw,JavaScript Chapter 6 - Practice Set | JavaScript Tutorial in Hindi #29,2022-08-28,90322,3083,353,Aug
281,xOCzjgjedRc,"DOM, BOM & Window Object | JavaScript Tutorial in Hindi #28",2022-08-28,120995,4208,241,Aug
282,540NIdeKW3I,"JavaScript alert, prompt & confirm | JavaScript Tutorial in Hindi #27",2022-08-26,100526,3479,251,Aug
283,maCVf_t3M2A,Machine Learning use cases you probably don't know about,2022-08-25,109098,6574,378,Aug
284,bAeuABIz3bM,Easy Game Development 🔥,2022-08-23,111216,9174,148,Aug
285,Fc1g7CL4nwI,JavaScript Exercise 1: Solution & Shoutouts | JavaScript Tutorial in Hindi #26,2022-08-21,95638,3012,356,Aug
286,hwNnhIHtUtQ,This Happens on Dark Web 🔥,2022-08-20,694454,47203,718,Aug
287,1WNtGvrLisg,JavaScript Console Object | JavaScript Tutorial in Hindi #25,2022-08-19,100891,3570,255,Aug
288,hS2vw0qVt0c,JavaScript Script Tag | JavaScript Tutorial in Hindi #24,2022-08-18,97595,3439,229,Aug
289,ImFeTcWCsR0,JavaScript in the Browser | JavaScript Tutorial in Hindi #23,2022-08-17,114905,3871,290,Aug
290,zlPQpZxryMA,SQL Injection 💉,2022-08-16,158582,13562,128,Aug
291,DmjyrPwPg2g,Exercise 1 - Guess the Number | JavaScript Tutorial in Hindi #22,2022-08-15,116606,3913,481,Aug
292,Yeic3j6uli0,JavaScript Chapter 5 - Practice Set on Arrays | JavaScript Tutorial in Hindi #21,2022-08-14,102490,3739,330,Aug
293,bAUMuuRH99o,"Map, Filter & Reduce in JavaScript | JavaScript Tutorial in Hindi #20",2022-08-13,180622,5603,367,Aug
294,tn08E8NGAi8,Killer GitHub Readme 🐱‍👤,2022-08-12,92092,7962,56,Aug
295,YWyr7Nug2oc,Using Loops With Arrays in JavaScript | JavaScript Tutorial in Hindi #19,2022-08-11,143317,5050,364,Aug
296,ZoiKyVFPhLY,BOTNET: Are you Hijacked? 🤠,2022-08-10,129102,10167,86,Aug
297,QxA-KB2lKgk,Some More JavaScript Array Methods | JavaScript Tutorial in Hindi #18,2022-08-09,141794,5254,431,Aug
298,BLIrBThPTXc,JavaScript Array Methods | JavaScript Tutorial in Hindi #17,2022-08-06,147241,4582,310,Aug
299,a_Bz5ciBHQ0,Introduction to Arrays | JavaScript Tutorial in Hindi #16,2022-08-05,153633,4905,549,Aug
300,Wj3wGP1g5z8,JavaScript Chapter 4 - Practice Set on Strings | JavaScript Tutorial in Hindi #15,2022-08-04,114278,3983,894,Aug
301,8yg4RUEnaIk,JavaScript String Methods | JavaScript Tutorial in Hindi #14,2022-08-03,151632,5074,656,Aug
302,Yafji9PB1lM,Introduction to Strings | JavaScript Tutorial in Hindi #13,2022-08-02,160841,5955,913,Aug
303,iF0vKbbYzEw,Quick Resume Trick 🔥💵,2022-08-02,124366,12827,87,Aug
304,mpBu1HVDJVk,Windows 12,2022-08-01,191094,12868,148,Aug
305,ZAOipfPnb3s,JavaScript Chapter 3 - Practice Set on Loops and Functions | JavaScript Tutorial in Hindi #12,2022-07-31,155106,5120,512,Jul
306,a_gwOwkbhZ0,Functions in JavaScript | JavaScript Tutorial in Hindi #11,2022-07-30,218849,6619,416,Jul
307,drEjyBSu33w,While Loops in JavaScript | JavaScript Tutorial in Hindi #10,2022-07-29,167409,5277,944,Jul
308,wvT2j7Am6Kc,This VS Code Extension will replace Postman 🔥,2022-07-29,88041,3256,262,Jul
309,XKyyM1VWtUE,For Loops in JavaScript | JavaScript Tutorial in Hindi #9,2022-07-28,269961,7338,700,Jul
310,W77qmqrhCcA,JavaScript Chapter 2 - Practice Set on Operators and Conditionals | JavaScript Tutorial in Hindi #8,2022-07-27,203995,6837,1434,Jul
311,rsHq4NPDEs0,Redis: This can change your Database Game - Here how!,2022-07-25,58780,2637,240,Jul
312,s5Lu4QTjeL0,Conditional expressions in JavaScript | JavaScript Tutorial in Hindi #7,2022-07-24,283136,8939,2154,Jul
313,lsV8JQgSW1s,JavaScript Operators and Expressions | JavaScript Tutorial in Hindi #6,2022-07-23,327140,9829,1452,Jul
314,nyA6LszulDg,Unboxing a coder’s dream monitor | Mast hai ye 😍😍,2022-07-22,287152,9552,665,Jul
315,vA-AAeqkpxM,JavaScript  Chapter 1 - Practice Set | JavaScript Tutorial in Hindi #5,2022-07-20,332419,11549,1278,Jul
316,qpU3WIqRz9I,Primitives and Objects in JavaScript | JavaScript Tutorial in Hindi #4,2022-07-19,370879,11703,893,Jul
317,Icev9Oxf0WA,"const, let and var in JavaScript | JavaScript Tutorial in Hindi #3",2022-07-17,425976,14581,1111,Jul
318,Q4p8vRQX8uY,Variables in JavaScript | JavaScript Tutorial in Hindi #2,2022-07-15,616070,19991,1772,Jul
319,ER9SspLe4Hg,Introduction to JavaScript + Setup | JavaScript Tutorial in Hindi #1,2022-07-14,1572005,49344,5711,Jul
320,29qFl5AOU9M,Ultimate JavaScript Course - Announcement 🔥,2022-07-13,136159,16119,2436,Jul
321,897oQHB5RvI,Hate PHP? | Where php Shines 🌟,2022-07-12,129069,10137,102,Jul
322,mJi5VyaXDQQ,"Python Project: Extracting E-commerce Reviews using Requests, BeautifulSoup & SOAX 🔥",2022-07-08,66481,2402,347,Jul
323,HL4MfFcT7uA,An Innovative way used by Hackers!,2022-07-06,1234649,104476,860,Jul
324,82gmW_yj1U8,Unix & C,2022-07-02,77501,5078,156,Jul
325,kxIKX9luh04,Should you use a secondary editor? | UltraEdit review,2022-06-30,33696,1440,208,Jun
326,q4y0bD62yVI,I almost got Hacked! 🐱‍💻😲,2022-06-30,1513717,118864,934,Jun
327,aUzsnmUQnzI,Finding Best Selling Products Using Public User Reviews & BrightData,2022-06-29,27621,1254,144,Jun
328,JTIL5rlb4Hs,Time Saving Microsoft Edge Feature 🔥,2022-06-28,179920,13857,133,Jun
329,Ddm3lQVGx6E,4 Amazing Facts About Steve Jobs,2022-06-27,110458,9963,106,Jun
330,BN8Phb1O6xo,Displaying All products in a Material UI Table | NextJs Tutorial for Beginners #79,2022-06-26,23046,497,126,Jun
331,pRmydMkfWkk,Github Copilot ka Dhoka 😅,2022-06-25,77419,4239,98,Jun
332,NkGhs_n1PCg,Creating a Form for Adding Product | NextJs Tutorial for Beginners #78,2022-06-25,11599,328,83,Jun
333,1Jk4U1zKh2M,Populating pages with pages from the template| NextJs Tutorial for Beginners #77,2022-06-24,12409,473,113,Jun
334,0pxed8jZtEQ,Creating Pages for the Dashboard | NextJs Tutorial for Beginners #76,2022-06-23,11025,390,130,Jun
335,zpJQKHMVAYY,Conclusion & where to go from here | Portfolio Website + Blog Using Sanity.io #13,2022-06-22,21639,610,154,Jun
336,5q87w5IvESw,Adding NavBar Component & Other UI Fixes | Portfolio Website + Blog Using Sanity.io #12,2022-06-21,15000,356,106,Jun
337,zwjuXxe12EA,Adding multiple profiles to our Portfolio | Portfolio Website + Blog Using Sanity.io #11,2022-06-20,13805,437,98,Jun
338,WNUCAPKa44Y,Ultimate Docker Crash Course: Learn Docker within 30 Minutes!,2022-06-19,83195,3035,337,Jun
339,SjjAd5-vnO8,Run VS Code on Mobile Phone For Free 📲,2022-06-17,163503,7098,407,Jun
340,V3nfNmOYOtk,A closer look at GROQ | Portfolio Website + Blog Using Sanity.io #10,2022-06-16,11644,356,83,Jun
341,TqeqVH4O9tw,The Love ♥ for C 💻,2022-06-15,413887,32486,208,Jun
342,7KpmAhzh1QU,Fetching Blog Template for our Project  | Portfolio Website + Blog Using Sanity.io #9,2022-06-14,13422,399,110,Jun
343,fd7mwyZOzF8,Microsoft shutting down... ⚔⚔⚔,2022-06-13,232496,16350,651,Jun
344,RDecp8Tx_44,Creating a Blog Page | Portfolio Website + Blog Using Sanity.io #8,2022-06-13,14225,500,95,Jun
345,GZaa373aI84,A Side Project 💻⌨🖱,2022-06-12,227542,18755,64,Jun
346,eV7j6B-IFoA,Creating Dashboard for Codeswear.com | NextJs Tutorial for Beginners #75,2022-06-11,16770,464,101,Jun
347,Y8UcjiLUnIM,Fetching blogs in our homepage | Portfolio Website + Blog Using Sanity.io #7,2022-06-11,13065,375,73,Jun
348,LM4nnS8ffDc,Adding Template to our Next.js project | Portfolio Website + Blog Using Sanity.io #6,2022-06-10,12848,418,68,Jun
349,M_Gg6CN7ckY,No Degree 🎓,2022-06-08,181364,12851,92,Jun
350,WtnCoAgi5gY,Connecting Next.js app with Sanity.io | Portfolio Website + Blog Using Sanity.io #5,2022-06-08,18671,485,104,Jun
351,uwRaIVKT_gk,Creating a Next.js app for Frontend | Portfolio Website + Blog Using Sanity.io #4,2022-06-07,24645,770,103,Jun
352,HL_29kVaHxA,Windows 9 - The Mystery OS  🔥,2022-06-05,711399,40597,272,Jun
353,dLYuR-thudk,Adding Rich Text to Blog in Sanity | Portfolio Website + Blog Using Sanity.io #3,2022-06-04,20660,609,125,Jun
354,6-Vdsdjlo7w,Game changing AI 🤖,2022-06-03,1009202,107376,773,Jun
355,xoWyEvccJmk,Building Tic Tac Toe on iPhone 13 Pro Max Challenge (Multiplayer Game) 🔥,2022-06-03,46630,1732,203,Jun
356,ZA9Ra7GtRS8,Creating Content Structure for our Portfolio Site | Portfolio Website + Blog Using Sanity.io #2,2022-06-02,30732,936,173,Jun
357,LpCFF2hzPzs,Introduction to Sanity.io | Portfolio Website + Blog Using Sanity.io #1,2022-06-01,88617,2883,363,Jun
358,CNI1HqhnutQ,An Old Player of Programming Languages,2022-06-01,139573,11101,105,Jun
359,9oXaTbVeznY,52 Years Old Code!,2022-05-30,1184243,76854,296,May
360,XjnvEw-iFDA,Lets Build an Action Game Using JavaScript with Kaboom.js 💥 (from scratch),2022-05-28,78696,3652,628,May
361,bXsuQEvtgHY,First Computer Game,2022-05-25,136768,9056,199,May
362,AUf9es-kpEM,null vs NaN in JavaScript,2022-05-24,59274,4851,59,May
363,G_9U6PPJNiE,Deploying Codeswear.com to DigitalOcean | NextJs Tutorial for Beginners #74,2022-05-23,25010,585,228,May
364,8HNBsiwRMh8,Index starts with 0 & not 1 - But why?,2022-05-22,114893,11450,85,May
365,pg7hJiL8id8,Deploying our Strapi app to Digital ocean | Strapi Tutorial #10,2022-05-22,22889,443,82,May
366,RCdG2frnyxw,Creating Forgot Password Page | NextJs Tutorial for Beginners #73,2022-05-22,15627,460,97,May
367,cfrHmDNs8nI,Microsoft Azure Developer League - An amazing platform from Microsoft for cloud computing,2022-05-21,31148,1555,134,May
368,tEAR6y3yzHg,Adding Order Success Page | Strapi Tutorial #9,2022-05-21,13707,283,93,May
369,2M-ppGLItCE,Creating MyAccount Section for CodesWear | NextJs Tutorial for Beginners #72,2022-05-21,12008,326,63,May
370,aQRDHGCuzJs,PinCodes json + avoiding non serviceable Locations | NextJs Tutorial for Beginners #71,2022-05-20,11166,342,100,May
371,aWNTMRPkf58,Adding a payment gateway + Order success page | Strapi Tutorial #8,2022-05-20,20365,455,63,May
372,bzHhJXq1Eek,Creating a Python based email marketing bot on Replit 🔥,2022-05-19,42820,1751,194,May
373,uicIKWuuueE,Displaying out of stock items | NextJs Tutorial for Beginners #70,2022-05-18,14332,304,97,May
374,M3lEFTouYMM,PayTM checksum Tampering check | NextJs Tutorial for Beginners #69,2022-05-18,14439,402,54,May
375,YlSd89KoEN0,Python Comics 💬💥💨,2022-05-17,83847,6295,61,May
376,yS07_L8Ze5M,Showing Sidebar only for few pages | NextJs Tutorial for Beginners #68,2022-05-17,16275,353,127,May
377,xhWHf-bMElk,"Creating Myntra Clone using HTML, CSS & JavaScript",2022-05-15,330190,9103,408,May
378,JUXDT1_6bTQ,99% Python developers will get confused!,2022-05-14,218314,11651,250,May
379,B4LS5R171d4,Are Cracked Softwares Safe?,2022-05-13,167657,13259,240,May
380,KrPF745LoWs,5 Common Hacking Techniques,2022-05-12,747918,73753,690,May
381,7RHqWAqkz3w,"Improving frontend: Adding Home, About & Contact | Strapi Tutorial #7",2022-05-12,27963,574,183,May
382,J8CwlpEwHoA,How to confuse a Python Developer?,2022-05-11,441627,21472,614,May
383,KbMQIgBRkAQ,"Creating a Cart, Checkout and Buy button | Strapi Tutorial #6",2022-05-11,26575,570,128,May
384,dOl5uO6PPZY,Windows for Free?,2022-05-10,430323,30650,107,May
385,KjZ3IakXzFA,What are Environment Variables | Hacking?,2022-05-10,39769,1788,200,May
386,pM6twuBUBWQ,Official Python Song 🎶🎵🎼🎹🎧,2022-05-09,101951,7321,79,May
387,yVlzCnUFlAA,Displaying products on our products page | Strapi Tutorial #5,2022-05-09,30236,549,124,May
388,qK4HCwQrnNU,Google for sale! 😲,2022-05-08,1631252,101465,561,May
389,TXCj39dGLlY,"Creating a Calculator using HTML, CSS & JavaScript",2022-05-08,490962,12823,573,May
390,wGnkCPwhslo,The end of JavaScript 🤔,2022-05-07,147131,12220,490,May
391,PC70h-OncUo,Creating a Next.js E-Commerce app with strapi | Strapi Tutorial #4,2022-05-07,32305,680,104,May
392,9AzqlleyFh8,Stop Using React!,2022-05-06,191998,11423,163,May
393,sGKDxmsmXqQ,Project: Creating Ecommerce application with strapi | Strapi Tutorial #3,2022-05-06,30973,754,165,May
394,fI7aITkfqF8,My favorite JavaScript Library!,2022-05-05,70228,6942,84,May
395,zBt0jzt-PAA,Installing PostgreSQL & Connecting to Strapi | Strapi Tutorial #2,2022-05-05,37200,778,178,May
396,hKsCPcuF6PM,Stop using console.log(),2022-05-04,82376,8624,90,May
397,VWEowbox8EI,Top Websites To Find Hackathons With Big Prizes!,2022-05-04,55105,3402,199,May
398,uDKjFb7J404,Python Programming and snake 🐍,2022-05-03,66374,4632,47,May
399,Vq-bgH0yq6Y,Complete Full Stack Web Developer Roadmap (2022 Edition),2022-05-03,1202896,53898,10224,May
400,GsIPt0sv0JQ,The Money Making Programming Language (Atleast for me)!,2022-05-03,64847,4079,616,May
401,REPLCUjUag4,How many programming languages are there?,2022-05-02,289239,17846,107,May
402,CB3pEMl9TOA,Introduction to Strapi | Strapi Tutorial #1,2022-05-02,133956,4155,562,May
403,9oqRI9ngKXg,World's first Programming Language...,2022-05-01,184073,10917,97,May
404,5nbjgV4-sq4,How to get highest package in college?,2022-05-01,324484,18230,886,May
405,8z3scHyjF8w,A Programmer's mistake....,2022-04-30,844607,62520,379,Apr
406,E8fmDDtaHLU,Python Project: Tic Tac Toe Game in Python 🔥,2022-04-30,195629,5307,850,Apr
407,lzlhNBpDeps,PHP: Not a programming language,2022-04-29,196129,14760,73,Apr
408,3i2vD8GX1LM,🚫 Don't buy a MacBook 😢,2022-04-29,302679,17197,2426,Apr
409,6iKX8wjjqLo,5 Extremely Bad Python Habits,2022-04-28,95185,9314,100,Apr
410,0FXHiIUx59M,Coding mein bug ko bug kyu kehte hain?,2022-04-27,251357,21855,107,Apr
411,3GGPsX-s5-M,Horizontal vs. Vertical Scaling - Learn Now!,2022-04-27,38165,2130,320,Apr
412,-gRbZZofr1c,What exactly is JamStack?,2022-04-26,21157,1453,149,Apr
413,geeCY4EJNXU,Top money making skills in web development 🔥,2022-04-25,163411,8016,900,Apr
414,6AScfEUU_ME,Your Future in Web Development... (The Truth),2022-04-23,646787,24204,939,Apr
415,hZjLA45S8G8,"Creating a landing page using HTML, CSS & JavaScript 🔥",2022-04-22,149601,4643,354,Apr
416,6-J4SgjIwoo,Data Analysis on House Pricing Data using MongoDB Aggregation Pipelines,2022-04-21,29828,804,101,Apr
417,vHyD1TUsayc,The most Profitable Skills in Coding!,2022-04-20,486383,55974,1048,Apr
418,1av6qiLznNM,Kya Web Developer ko Graphic Designing seekhni chahiye?,2022-04-19,55027,3530,414,Apr
419,X3eSATZhXp0,PyMongo Tutorial & Connecting to a MongoDB Atlas Cluster Using Python,2022-04-17,43645,1416,266,Apr
420,2r45xXlv2cM,Fixing Checkout Issues | NextJs Tutorial for Beginners #67,2022-04-16,13854,349,102,Apr
421,5JHcQIV-Elo,Out of stock check in CodesWear.com | NextJs Tutorial for Beginners #66,2022-04-16,10759,247,58,Apr
422,PUqDmrzFv_0,Pincode to city & state | NextJs Tutorial for Beginners #65,2022-04-15,15918,382,78,Apr
423,9irZtvl5yjg,Creating Order and Orders Page for the user | NextJs Tutorial for Beginners #64,2022-04-15,8555,245,46,Apr
424,5VE82TqOaiM,Initiating Order and Redirecting to Order Page | NextJs Tutorial for Beginners #63,2022-04-14,17330,371,58,Apr
425,_uVq9fJ3eBI,One Effective Sleeping Tip For Everyone!,2022-04-12,85663,5728,118,Apr
426,_V6bpTZI9vQ,Should You buy an iPad? - The devil's advocate,2022-04-10,44211,2271,244,Apr
427,7VwmgpcDs9Y,Adding Payment Gateway to Codeswear.com | NextJs Tutorial for Beginners #62,2022-04-10,42113,767,135,Apr
428,j2p4OwS5JwU,Adding Environment Variables to Codeswear.com | NextJs Tutorial for Beginners #61,2022-04-10,9292,306,55,Apr
429,YyNiq8s6LzU,Creating Orders Page for Codeswear.com | NextJs Tutorial for Beginners #60,2022-04-10,11274,320,49,Apr
430,nIjJBDvCbc8,Adding React top loading bar to Codeswear.com | NextJs Tutorial for Beginners #59,2022-04-09,9452,245,35,Apr
431,aDvpxiHOd1E,Adding Login and Logout buttons to Codeswear.com | NextJs Tutorial for Beginners #58,2022-04-09,11656,327,45,Apr
432,tJ5Yfw183pI,Introduction to JWT | NextJs Tutorial for Beginners #57,2022-04-09,12995,379,50,Apr
433,12C1nBvTxl4,Adding Encryption to login and signup for Codeswear.com | NextJs Tutorial for Beginners #56,2022-04-09,15056,391,60,Apr
434,DikbWjymyPE,Creating Login Page for Codeswear.com | NextJs Tutorial for Beginners #55,2022-04-08,11174,364,65,Apr
435,OHlwNYFryuw,Creating Signup Page for Codeswear.com | NextJs Tutorial for Beginners #54,2022-04-08,18861,471,46,Apr
436,L_QiA3ka9HA,"Customizing Hoodies, Mugs & Stickers Page for Codeswear.com | NextJs Tutorial for Beginners #53",2022-04-07,13153,371,69,Apr
437,fAgMyd05A60,Adding React Toastify to Codeswear.com | NextJs Tutorial for Beginners #52,2022-04-07,11263,320,44,Apr
438,YRigbEVRSc8,How Would I Learn Web Development in 2022 If I Could Start Over 🔥🔥,2022-04-04,517270,25727,951,Apr
439,QHFlaFG8udo,"Making the ""Buy Now"" button for Codeswear.com | NextJs Tutorial for Beginners #51",2022-04-03,21006,547,82,Apr
